,Unnamed: 0.1,Unnamed: 0,School Name,Coordinates,Address,School Type,latitude,longitude,District,Address3
558,,563,مدرسة 95 الأبتدائية للبنات,,"وادي التسرير Wadi Al Tesrear St, 2439, Al Mathar Ash Shamali, Riyadh 12334",School,24.700566,46.6585029, 2439, 2439
559,,564,Schools high motivation,,"6822 3876 Al mathari, Alhazm, Riyadh 14964",Private educational institution,24.5406871,46.6516485, Alhazm, Alhazm
560,,565,Almajd Schools,,"Saletet Bin Qeis, Alhazm, Riyadh 14963",Private educational institution,24.5685558,46.6679002, Alhazm, Alhazm
561,,566,مدارس المجد الأهلية المرحلة الابتدائية - تحفيظ قرآن,,"8321 Southern Ring Branch Rd, Alhazm, 3203، Riyadh 14963",Primary school,24.5687574,46.6673684, Alhazm, Alhazm
562,,567,مدرسة الوليد بن قيس الابتدائية,,"GMV2+532, Alhazm, Riyadh 14964",School,24.542896,46.6498323, Alhazm, Alhazm
563,,568,مدارس العلا العربية الاهلية,,"4250 Hamzah Ibn Abdul Mutalib, 6647, Alhazm, Riyadh 14964",Private educational institution,24.5380308,46.657397, 6647, 6647
564,,569,مدرسه سهيمة الأنصارية لبنات,,"GJMQ+472، Unnamed Road, Alhazm, Riyadh 14966",School,24.5327721,46.6378343, Alhazm, Alhazm
565,,570,مدرسة سلمى بنت عميس لتحفيظ القرآن الكريم,,"6557 Al Muazin, Alhazm, Riyadh 14964",School,24.5382887,46.6492649, Alhazm, Alhazm
566,,571,متوسطة حي الحزم,,"GJMV+7XQ, Alhazm, Riyadh 14966",School,24.5332098,46.6446954, Alhazm, Alhazm
567,,572,Al Jeel Private Schools,,"6891 Hamzah Ibn Abd Al Mouttaleb, Az Zahrah, Riyadh 12987",School,24.5692824,46.6397542, Az Zahrah, Az Zahrah
568,,573,مدارس الرقي الاهلية القسم الثانوي بنين,,"Az Zahrah, Riyadh 12986",School,24.5732083,46.6414616, Riyadh 12986, Riyadh 12986
569,,574,مدرسة الأبرار الابتدائية,,"HJGW+J7R, Az Zahrah, Riyadh 12986",School,24.5766073,46.6453441, Az Zahrah, Az Zahrah
570,,575,مجمع آفاق السويدي للبنين والبنات,,"Badi Az Zaman Al Hamathani, Az Zahrah, Riyadh 12983",Private educational institution,24.5815978,46.645451, Az Zahrah, Az Zahrah
571,,576,Civil Generation Leadership Schools,,"4202 Al Madahish, Alhazm, 7385، Riyadh 14964",Private educational institution,24.5456739,46.6548409, Alhazm, Alhazm
572,,577,Bilal bin Rabah Primary School,,"HMH3+HC7, Al Nafisah, Az Zahrah, Riyadh 12985",School,24.5789022,46.6532527, Al Nafisah, Al Nafisah
573,,578,مدرسة الخليج المتوسطة,,"HMH3+795, Al Nafisah, Az Zahrah, Riyadh 12985",School,24.5781453,46.6531737, Al Nafisah, Al Nafisah
574,,579,مدرسة د ى م ا,,"7829-7842 Abdul Halim Ibn Al Faras, As Suwaidi Al Gharabi, Riyadh 12991",High school,24.5773245,46.6212881, As Suwaidi Al Gharabi, As Suwaidi Al Gharabi
575,,580,Schools kindergarten civil leaders,,"4094 Saad Bin Ateeq, As Suwaidi, 7894, Riyadh 12787",Private educational institution,24.5984286,46.6641634, As Suwaidi, As Suwaidi
576,,581,مدارس التوحيد الأهلية (ثانوي),,"4971 Ahmad Al Ansari, As Suwaidi Al Gharabi, Riyadh 12993",School,24.5731088,46.6341045, As Suwaidi Al Gharabi, As Suwaidi Al Gharabi
577,,582,Abe Theallegoryofthecave Elementary School For Boys,,"HJQP+M5G, Hassan Al Aslami, Dhahrat Al Badi'ah, Riyadh 12982",School,24.5891852,46.635148, Hassan Al Aslami, Hassan Al Aslami
578,,583,المدرسة الثانوية 154 للبنات,,"HMRV+FR6, Ad Duraihimiyah, Riyadh 12796",School,24.591153,46.6942203, Ad Duraihimiyah, Ad Duraihimiyah
579,,584,مدارس مهاراتي الاولى الاهلية,,"نافذ الدهنا, Al Mahdiyah, Riyadh 13754",School,24.6553274,46.5231547, Al Mahdiyah, Al Mahdiyah
580,,585,مدرسة طريق الفجر الاهلية,,"سعد الله بن مجالد, Al Mahdiyah, Riyadh 13766",School,24.6348845,46.4719308, Al Mahdiyah, Al Mahdiyah
581,,586,Medina Elementary School,,"Adma, As Suwaidi, Riyadh 12792",Elementary school,24.5965683,46.6855163, As Suwaidi, As Suwaidi
582,,587,مجمع مدراس بنين (ابتدائي - متوسط),,"MG3C+X2W، المهدية،, Riyadh",School,24.6549977,46.5197871, Riyadh, Riyadh
583,,588,مدرسة أم حبيبة بنت أسد للطفولة المبكرة,,"MG44+M7F، شارع ابن المهاجر, Al Mahdiyah, Riyadh 13759",Primary school,24.6566823,46.5053637, Al Mahdiyah, Al Mahdiyah
584,,589,ابتدائية المهدية الاولى بنات,,"RDMA8001 3491 عبدالملك بن المبارك, Al Mahdiyah، 8001, Riyadh 13763",Primary school,24.6442354,46.4967611, Al Mahdiyah، 8001, Al Mahdiyah، 8001
585,,590,مدارس المجد الأهلية (مجمع العريجاء),,"Talhat Ibn Amr, Aluraija Al Gharbiyah, Riyadh 14921",Private educational institution,24.5776779,46.6015993, Aluraija Al Gharbiyah, Aluraija Al Gharbiyah
586,,591,Al-Majd Private Schools for Girls Complex,,"Bilal Ibn Rabah، العريجاء الغربية،, Riyadh",Private educational institution,24.5893358,46.605067, Riyadh, Riyadh
587,,592,مجمع مدارس جيل التربية الاهلية بنين,,"An Nahr, Al Uraija, Riyadh 12763",School,24.6280142,46.652386, Al Uraija, Al Uraija
588,,593,ابتدائية المهدية الاولى بنات,,"RDMA8001 3491 عبدالملك بن المبارك, Al Mahdiyah، 8001, Riyadh 13763",Primary school,24.6442354,46.4967611, Al Mahdiyah، 8001, Al Mahdiyah، 8001
589,,594,Eyas ibn Moawiah Elementary School,,"3959 الخشيبي، 7967, Aluraija Al Gharbiyah, Riyadh 12975",School,24.5953955,46.6105254, Aluraija Al Gharbiyah, Aluraija Al Gharbiyah
590,,595,مدرسه حكوميه,,"JFVW+PVF, طريق العروبه, Al Mahdiyah، طريق الملك فهد, Riyadh",School,24.6443175,46.4968852, طريق العروبه, طريق العروبه
591,,596,مدرسة المبرد,,"2770 Minjad, Al Uraija Al Wusta, Riyadh 12765",School,24.6149483,46.6356063, Al Uraija Al Wusta, Al Uraija Al Wusta
592,,597,Hammad ibn Salamah Primary School,,"7234 Bilal Ibn Rabah, Aluraija Al Gharbiyah, Riyadh 14921",Elementary school,24.5836614,46.593441, Aluraija Al Gharbiyah, Aluraija Al Gharbiyah
593,,598,Abi Amr Al Danni Elementary School,,"JH2X+3M3, Burisah, Aluraija Al Gharbiyah, Riyadh 12964",Elementary school,24.6001395,46.5988631, Burisah, Burisah
594,,599,مدرسه السابعه والثمانون بنات غبيره,,"JP9H+4RG, Ghubairah, Riyadh 12665",School,24.6178136,46.7292839, Ghubairah, Ghubairah
595,,600,Hira Primary School,,"JPCR+3GJ, Ghubairah, Riyadh 12664",Elementary school,24.6202039,46.7409772, Ghubairah, Ghubairah
596,,601,Abi Musa Al Ashari Primary School,,"JP7H+V89, Ghubairah, Riyadh 12665",Elementary school,24.614666,46.7280517, Ghubairah, Ghubairah
597,,602,Elementary Jabir bin Abdullah district usual rowan,,"JPCP+XGJ, Ghubairah, Riyadh 12665",School,24.622455,46.7359612, Ghubairah, Ghubairah
598,,603,89 Primary School Girls,,"JPGP+GP8, Ibn Shiba, Ghubairah, Riyadh 12664",School,24.6262942,46.7365208, Ibn Shiba, Ibn Shiba
599,,604,المدرسة الأبتدائية,,"JP9M+CPX, Ghubairah, Riyadh 12665",Elementary school,24.6186115,46.7340609, Ghubairah, Ghubairah
600,,605,Elementary school ninth and eighty Girls,,"7712 Ibn Shiba, Ghubairah, Riyadh 12664",School,24.6264724,46.7366364, Ghubairah, Ghubairah
601,,606,Abi Amr Al Danni Elementary School,,"JH2X+3M3, Burisah, Aluraija Al Gharbiyah, Riyadh 12964",Elementary school,24.6001395,46.5988631, Burisah, Burisah
602,,607,King Abdulaziz secondary,,"JP8H+86V, Ghubairah, Riyadh 12665",High school,24.6158733,46.7277372, Ghubairah, Ghubairah
603,,608,King Abdulaziz secondary,,"JP8H+86V, Ghubairah, Riyadh 12665",High school,24.615876,46.7277372, Ghubairah, Ghubairah
604,,609,Abi Musa Al Ashari Primary School,,"JP7H+V89, Ghubairah, Riyadh 12665",Elementary school,24.614666,46.7280517, Ghubairah, Ghubairah
605,,610,23 elementary school,,"6736 Al Mansuriyah, Manfouhah Al Jadidah, Riyadh 12656",Elementary school,24.6111412,46.7262083, Manfouhah Al Jadidah, Manfouhah Al Jadidah
606,,611,Al-Da'awah School for teaching the Holy Quran,,"دار الدعوة لتحفيظ القرآن الكريم، 7057 Hafidh Al Hakami, 3261, Al Oud, Riyadh 12665",School,24.620497,46.7292973, 3261, 3261
607,,612,المدرسة الابتدائية 54 للبنات بالرياض,,"3136 اسد بن الفرات، العمل الرياض 12644 7729 Asad Ibn Al Fourat, 7729, Al Amal, Riyadh 12644",School,24.6456629,46.7260314, 7729, 7729
608,,613,Qimam El Hayat International School,,"Saleh Al Shatri, Al Futah, Riyadh 12632",School,24.6418412,46.7054273, Al Futah, Al Futah
609,,614,مدرسه السابعه والثمانون بنات غبيره,,"JP9H+4RG, Ghubairah, Riyadh 12665",School,24.6178136,46.7292839, Ghubairah, Ghubairah
610,,615,Zaid bin Haritha Elementary School,,"6719 ابن ابي خالد، منفوحة الجديدة الرياض 12656 3847 Ibn Abi Khaled, 3847, Manfouhah Al Jadidah, Riyadh 12656",Elementary school,24.6107528,46.7237063, 3847, 3847
611,,616,King Khalid Middle School,,"JP7G+QXP, Ghubairah, Riyadh 12665",Middle school,24.6144643,46.7271686, Ghubairah, Ghubairah
612,,617,Abi Musa Al Ashari Primary School,,"JP7H+V89, Ghubairah, Riyadh 12665",Elementary school,24.614666,46.7280517, Ghubairah, Ghubairah
613,,618,King Abdulaziz secondary,,"JP8H+86V, Ghubairah, Riyadh 12665",High school,24.6158733,46.7277372, Ghubairah, Ghubairah
614,,619,King Khalid Middle School,,"JP7G+QXP, Ghubairah, Riyadh 12665",Middle school,24.6144643,46.7271686, Ghubairah, Ghubairah
615,,620,مدرسة عقيل بن أبي طالب الابتدائية,,"JP6J+3HQ, Al Mansourah, Riyadh 12682",School,24.6102242,46.7311886, Al Mansourah, Al Mansourah
616,,621,Hira Primary School,,"JPCR+3GJ, Ghubairah, Riyadh 12664",Elementary school,24.6202039,46.7409772, Ghubairah, Ghubairah
617,,622,Royal Industrial Secondary Institute,,"JPWH+RV6, Omar Ibn Al Khattab Rd, Al Amal, Riyadh 12644",High school,24.6470378,46.7293546, Omar Ibn Al Khattab Rd, Omar Ibn Al Khattab Rd
618,,623,Saeed Bin Jabir Primary School,,"8246 شيخ المنبر، 2990, Al Wusaita, Riyadh 12652",School,24.6250256,46.7153656, Al Wusaita, Al Wusaita
619,,624,Ethiopian International School-Riyadh,,"3697 Prince Muhammad Ibn Abd Al Rahman, Al Mansourah, Riyadh 12682",School,24.6147887,46.7360179, Al Mansourah, Al Mansourah
620,,625,23 elementary school,,"6736 Al Mansuriyah, Manfouhah Al Jadidah, Riyadh 12656",Elementary school,24.6111412,46.7262083, Manfouhah Al Jadidah, Manfouhah Al Jadidah
621,,626,Pakistan International School Riyadh,,"Al Nasiriyyah, 12732, Riyadh 11481",International school,24.6507107,46.6868219, 12732, 12732
622,,627,King Abdulaziz Elementary school,,"2384 Said Ibn Amer, Manfuhah, Riyadh 12683",School,24.6023424,46.7229472, Manfuhah, Manfuhah
623,,628,Zaid bin Haritha Elementary School,,"6719 ابن ابي خالد، منفوحة الجديدة الرياض 12656 3847 Ibn Abi Khaled, 3847, Manfouhah Al Jadidah, Riyadh 12656",Elementary school,24.6107528,46.7237063, 3847, 3847
624,,629,23 elementary school,,"6736 Al Mansuriyah, Manfouhah Al Jadidah, Riyadh 12656",Elementary school,24.6111412,46.7262083, Manfouhah Al Jadidah, Manfouhah Al Jadidah
625,,630,مدرسة الزبير بن العوام الابتدائية,,"JP76+PJX, Manfuhah, Riyadh 12653",School,24.6143694,46.7113078, Manfuhah, Manfuhah
626,,631,Osama bin Zaid Primary School,,"JP8C+7C5, Manfouhah Al Jadidah, Riyadh 12656",Elementary school,24.6156278,46.7208134, Manfouhah Al Jadidah, Manfouhah Al Jadidah
627,,632,كريمات تفتيح ابوكريم,,"JP99+7XC منفوحه شرع, Al Cheikh Muhammad Ibn Ibrahim, Manfouhah Al Jadidah, Riyadh 12211",Primary school,24.6181716,46.7195227, Al Cheikh Muhammad Ibn Ibrahim, Al Cheikh Muhammad Ibn Ibrahim
628,,634,مدرسة 59 الابتدائية,,"JPCF+787, Al Aasha, Manfouhah Al Jadidah, Riyadh 12654",School,24.6206538,46.7230001, Al Aasha, Al Aasha
629,,635,متوسطة ابن خلدون,,"JPC9+3VV, Al Aasha, Manfouhah Al Jadidah, Riyadh 12654",School,24.6202482,46.7193866, Al Aasha, Al Aasha
630,,636,الابتدائية ١٤٩,,"JP58+FGJ, Manfouhah Al Jadidah, Riyadh 12655",School,24.6087169,46.7159834, Manfouhah Al Jadidah, Manfouhah Al Jadidah
631,,637,Jarir Primary School (Al-Malaz),,"6385 Al Ihsaa, Az Zahra, Riyadh 12815",School,24.6822738,46.7345554, Az Zahra, Az Zahra
632,,638,مدرسة نورا العالمية الملز,,"6782 Janadah Al Miri, Jarir, Riyadh 12837",School,24.6676554,46.7478024, Jarir, Jarir
633,,639,مدرسة ابو عبيدة بن الجراح الابتدائية,,"Al Yamamah, Riyadh 12672",School,24.6062863,46.7191082, Riyadh 12672, Riyadh 12672
634,,640,School Alabtdaiah- 92,,"MQG2+VQW, Ahmad Amin, Jarir, Riyadh 12837",Elementary school,24.6772304,46.7516665, Ahmad Amin, Ahmad Amin
635,,641,مدرسة اجيال العالم العالمية,,"Ahmad Ibn Ghalib, Jarir, Riyadh 12833",School,24.6823813,46.7433854, Jarir, Jarir
636,,642,المدرسة 52 الابتدائية بالملز,,"3002 Prince Abdul Muhsin Bin Abdulaziz Rd, Al Malaz, 8055, Riyadh 12841",School,24.6579818,46.7427714, Al Malaz, Al Malaz
637,,643,مدارس الحصاد الأهلية,,"Abd Al Malek Ibn Dathar، ،، شارع عمر بن عبدالعزيز، طريق النهضه, Riyadh",Charter school,24.6828925,46.7554607, Riyadh, Riyadh
638,,645,Yamama High school,,"MPF2+2RJ, Prince Mansour Bin Abdulaziz St, Al Murabba, Riyadh 12612",High school,24.6725829,46.7017278, Prince Mansour Bin Abdulaziz St, Prince Mansour Bin Abdulaziz St
639,,646,Al Yamama School,,"2583 Al Ghafaqi, Al Murabba, Riyadh 12624",School,24.6763577,46.705665, Al Murabba, Al Murabba
640,,647,Elementary # 88,,"3253 Yaqub As Samiri, Al Yamamah, Riyadh 12675",School,24.5938435,46.7147503, Al Yamamah, Al Yamamah
641,,648,الرياض,,"JP26+QCH, Al Yamamah, Riyadh 12671",High school,24.6048826,46.7151996, Al Yamamah, Al Yamamah
642,,649,Humayl School Hara,,"2900 Anas Ibn Aous, Al Murabba, 6176, Riyadh 12626",School,24.6664065,46.7082086, Al Murabba, Al Murabba
643,,650,إبتدائية ٥٧,,"JP27+P5H, Al Yamamah, Riyadh 12672",School,24.6018175,46.7126976, Al Yamamah, Al Yamamah
644,,651,مدرسة الخندق الابتدائية,,"3255 Umm Sidrah, 7388, Al Yamamah, 7388, Riyadh 12674",Elementary school,24.5977427,46.7152417, 7388, 7388
645,,652,Hijaz National School,,"JP27+8V6, Al Yamamah, Riyadh 12674",School,24.6007935,46.7143282, Al Yamamah, Al Yamamah
646,,653,رياض الجنة لتحفيظ القرآن الكريم بحي الجزيرة,,"MQFP+3WX, Al Jazirah, Riyadh 14251",School,24.6727438,46.7870573, Al Jazirah, Al Jazirah
647,,654,Shebh Al Jazeerah School,,"7233 Al Yasamin, Al Khalidiyyah, Riyadh 12873",School,24.6237822,46.7505994, Al Khalidiyyah, Al Khalidiyyah
648,,655,مدارس شبة الجزيرة الأهلية,,"3237 العياشي، الخالدية الرياض 12873 7233 Al Ayashi, Al Khalidiyyah, Riyadh 12873",School,24.6237326,46.7482888, Al Khalidiyyah, Al Khalidiyyah
649,,656,مدارس شبه الجزيرة الأهلية,,"3384 Prince Muhammad Ibn Abd Al Rahman, Al Khalidiyyah, Riyadh 12873",School,24.6232788,46.7500418, Al Khalidiyyah, Al Khalidiyyah
650,,657,مدارس التقوى الأهلية,,"HMXV+G8J, As Suwaidi, Riyadh 12791",Elementary school,24.5988372,46.6929552, As Suwaidi, As Suwaidi
651,,658,المدرسة الإبتدائية ثمانية وعشرون بنات,,"3329, Al Jazirah, Riyadh 14261",School,24.6579004,46.7974664, Al Jazirah, Al Jazirah
652,,659,المدرسة المتوسطة 207 بنات,,"MQ5X+2CJ, Al Jazirah, Riyadh 14261",School,24.6575893,46.7982274, Al Jazirah, Al Jazirah
653,,660,مدرسة 389 ابتدائي بنات,,"8094 Al Jazirah, Riyadh 14261",School,24.6622173,46.7994021, Riyadh 14261, Riyadh 14261
654,,661,مدرسة الامام المزي الابتدائية,,"4124, Riyadh",School,24.6777697,46.7987412, Riyadh, Riyadh
655,,662,School Girls - Secondary 137,,"MQ4X+X99, Al Jazirah, Riyadh 14261",School,24.6574233,46.7981828, Al Jazirah, Al Jazirah
656,,663,King Abdulaziz Elementary school,,"2384 Said Ibn Amer, Manfuhah, Riyadh 12683",School,24.6023424,46.7229472, Manfuhah, Manfuhah
657,,664,Zaid bin Haritha Elementary School,,"6719 ابن ابي خالد، منفوحة الجديدة الرياض 12656 3847 Ibn Abi Khaled, 3847, Manfouhah Al Jadidah, Riyadh 12656",Elementary school,24.6107528,46.7237063, 3847, 3847
658,,665,23 elementary school,,"6736 Al Mansuriyah, Manfouhah Al Jadidah, Riyadh 12656",Elementary school,24.6111412,46.7262083, Manfouhah Al Jadidah, Manfouhah Al Jadidah
659,,666,Hisham Ibn Hakeem Primary School,,"Al Jazirah, Riyadh 14261",Primary school,24.6595081,46.8004731, Riyadh 14261, Riyadh 14261
660,,667,مدرسة يحيى بن وثاب المتوسطة,,"Al Jazirah, Riyadh 14261",School,24.6564493,46.7961592, Riyadh 14261, Riyadh 14261
661,,669,مدرسة الزبير بن العوام الابتدائية,,"JP76+PJX, Manfuhah, Riyadh 12653",School,24.6143694,46.7113078, Manfuhah, Manfuhah
662,,670,المدرسة الإبتدائية ثمانية وعشرون بنات,,"3329, Al Jazirah, Riyadh 14261",School,24.6579004,46.7974664, Al Jazirah, Al Jazirah
663,,671,المدرسة مئتان وسبعة المتوسطة,,"MQ5X+3FV, Al Jazirah, Riyadh 14261",School,24.6577478,46.7983843, Al Jazirah, Al Jazirah
664,,672,ثانوية أبي تمّام,,"6923, Manfuhah, 2421, Riyadh 12685",High school,24.5966115,46.7232653, Manfuhah, Manfuhah
665,,673,ثانوية أبي تمّام,,"6923, Manfuhah, 2421, Riyadh 12685",High school,24.5966142,46.7232653, Manfuhah, Manfuhah
666,,674,Alrissalah International School - Alwazarat,,"Prince Abdulrahman Bin Abdulaziz St, Al Wizarat, Riyadh 12626",School,24.6715432,46.708997, Al Wizarat, Al Wizarat
667,,675,Thirty elementary school for girls neighborhood ministries,,"3136 ظهران الجنوب, Al Wizarat, Riyadh 12626",School,24.6688531,46.7105598, Al Wizarat, Al Wizarat
668,,677,King Abdulaziz Elementary school,,"2384 Said Ibn Amer, Manfuhah, Riyadh 12683",School,24.6023424,46.7229472, Manfuhah, Manfuhah
669,,678,متوسطة محمد بن الحنفية,,"6923, Abd Al Mounem Ibn Salih, Manfuhah, Riyadh 12685",School,24.5970606,46.7241937, Abd Al Mounem Ibn Salih, Abd Al Mounem Ibn Salih
670,,679,Al abnaa high school for girls,,"7117 Ash shaikh Abdul Rahman Ibn Hasan, Al Wizarat, Riyadh 12624",School,24.674856,46.7119382, Al Wizarat, Al Wizarat
671,,680,Bara bin Malik Secondary School,,"Al Mustajadah, Al Yamamah, Riyadh 12675",School,24.5954025,46.7196363, Al Yamamah, Al Yamamah
672,,681,مدرسه 102,,"HPXG+7C3, Manfuhah, Riyadh 12683",School,24.598146,46.7257348, Manfuhah, Manfuhah
673,,682,ثانوية أبي تمّام,,"6923, Manfuhah, 2421, Riyadh 12685",High school,24.5966115,46.7232653, Manfuhah, Manfuhah
674,,684,مدرسه 102,,"HPXG+7C3, Manfuhah, Riyadh 12683",School,24.598146,46.7257348, Manfuhah, Manfuhah
675,,685,23 elementary school,,"6736 Al Mansuriyah, Manfouhah Al Jadidah, Riyadh 12656",Elementary school,24.6111412,46.7262083, Manfouhah Al Jadidah, Manfouhah Al Jadidah
676,,686,متوسطة محمد بن الحنفية,,"6923, Abd Al Mounem Ibn Salih, Manfuhah, Riyadh 12685",School,24.5970606,46.7241937, Abd Al Mounem Ibn Salih, Abd Al Mounem Ibn Salih
